# ---------------------------------- WARNING ----------------------------------------
# The data you have obtained from this automated U.S. Geological Survey database
# have not received Director's approval and as such are provisional and subject to
# revision.  The data are released on the condition that neither the USGS nor the
# United States Government may be held liable for any damages resulting from its use.
# Additional info: http://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2015-05-24 18:03:06 EDT       (nadww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 05536118 NB CHICAGO RIVER AT GRAND AVENUE AT CHICAGO, IL
# -----------------------------------------------------------------------------------
#
# Data provided for site 05536118
#    DD parameter statistic   Description
#    01   00065     00003     Gage height, feet (Mean)
#    02   00055     00003     Stream velocity, feet per second (Mean)
#    03   00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output: 
#     A  Approved for publication -- Processing and review completed.  
#     P  Provisional data subject to revision.  
#     e  Value has been estimated.  
# 
agency_cd	site_no	datetime	01_00065_00003	01_00065_00003_cd	02_00055_00003	02_00055_00003_cd	03_00060_00003	03_00060_00003_cd
USGS	05536118	2013-10-23	-2.51	A				
USGS	05536118	2013-10-24	-2.41	A				
USGS	05536118	2013-10-25	-2.02	A				
USGS	05536118	2013-10-26	-2.37	A				
USGS	05536118	2013-10-27	-2.04	A				
USGS	05536118	2013-10-28	-2.06	A				
USGS	05536118	2013-10-29	-2.16	A				
USGS	05536118	2013-10-30	-2.58	A				
USGS	05536118	2013-10-31	-1.82	A				
USGS	05536118	2013-11-01	-3.19	A				
USGS	05536118	2013-11-02	-2.06	A				
USGS	05536118	2013-11-03	-2.16	A				
USGS	05536118	2013-11-04	-1.99	A				
USGS	05536118	2013-11-05	-2.17	A				
USGS	05536118	2013-11-06	-2.78	A				
USGS	05536118	2013-11-07	-2.43	A				
USGS	05536118	2013-11-08	-1.99	A				
USGS	05536118	2013-11-09	-2.17	A				
USGS	05536118	2013-11-10	-2.43	A				
USGS	05536118	2013-11-11	-2.55	A				
USGS	05536118	2013-11-12	-2.35	A				
USGS	05536118	2013-11-13	-2.15	A				
USGS	05536118	2013-11-14	-2.55	A				
USGS	05536118	2013-11-15	-2.64	A				
USGS	05536118	2013-11-16	-2.33	A				
USGS	05536118	2013-11-17	-2.27	A				
USGS	05536118	2013-11-18	-2.03	A				
USGS	05536118	2013-11-19	-2.16	A				
USGS	05536118	2013-11-20	-2.09	A				
USGS	05536118	2013-11-21	-2.17	A				
USGS	05536118	2013-11-22	-1.92	A				
USGS	05536118	2013-11-23	-2.20	A				
USGS	05536118	2013-11-24	-2.26	A				
USGS	05536118	2013-11-25	-2.42	A				
USGS	05536118	2013-11-26	-2.61	A				
USGS	05536118	2013-11-27	-2.46	A				
USGS	05536118	2013-11-28	-2.34	A				
USGS	05536118	2013-11-29	-2.55	A				
USGS	05536118	2013-11-30	-2.67	A				
USGS	05536118	2013-12-01	-2.23	A				
USGS	05536118	2013-12-02	-2.17	A				
USGS	05536118	2013-12-03	-2.29	A				
USGS	05536118	2013-12-04	-2.24	A				
USGS	05536118	2013-12-05	-2.27	A				
USGS	05536118	2013-12-06	-2.15	A				
USGS	05536118	2013-12-07	-2.16	A				
USGS	05536118	2013-12-08	-2.05	A				
USGS	05536118	2013-12-09	-1.93	A				
USGS	05536118	2013-12-10	-2.42	A				
USGS	05536118	2013-12-11	-2.52	A				
USGS	05536118	2013-12-12	-2.47	A				
USGS	05536118	2013-12-13	-2.43	A				
USGS	05536118	2013-12-14	-2.11	A				
USGS	05536118	2013-12-15	-2.10	A				
USGS	05536118	2013-12-16	-2.19	A				
USGS	05536118	2013-12-17	-2.18	A				
USGS	05536118	2013-12-18	-2.02	A				
USGS	05536118	2013-12-19	-2.39	A				
USGS	05536118	2013-12-20	-2.20	A				
USGS	05536118	2013-12-21	-2.81	A				
USGS	05536118	2013-12-22	-2.26	A				
USGS	05536118	2013-12-23	-2.21	A				
USGS	05536118	2013-12-24	-2.28	A				
USGS	05536118	2013-12-25	-1.93	A				
USGS	05536118	2013-12-26	-2.25	A				
USGS	05536118	2013-12-27	-2.27	A				
USGS	05536118	2013-12-28	-2.25	A				
USGS	05536118	2013-12-29	-2.21	A				
USGS	05536118	2013-12-30	-2.21	A				
USGS	05536118	2013-12-31	-2.04	A				
USGS	05536118	2014-01-01	-2.21	A				
USGS	05536118	2014-01-02	-2.33	A				
USGS	05536118	2014-01-03						
USGS	05536118	2014-01-04						
USGS	05536118	2014-01-05						
USGS	05536118	2014-01-06						
USGS	05536118	2014-01-07						
USGS	05536118	2014-01-08						
USGS	05536118	2014-01-09						
USGS	05536118	2014-01-10	-2.94	A				
USGS	05536118	2014-01-11	-2.84	A				
USGS	05536118	2014-01-12	-2.47	A				
USGS	05536118	2014-01-13	-2.67	A				
USGS	05536118	2014-01-14	-2.64	A				
USGS	05536118	2014-01-15	-2.43	A				
USGS	05536118	2014-01-16	-2.29	A				
USGS	05536118	2014-01-17	-2.60	A				
USGS	05536118	2014-01-18	-2.41	A				
USGS	05536118	2014-01-19	-2.00	A				
USGS	05536118	2014-01-20	-2.29	A				
USGS	05536118	2014-01-21	-2.57	A				
USGS	05536118	2014-01-22	-2.59	A				
USGS	05536118	2014-01-23	-2.26	A:e				
USGS	05536118	2014-01-24	-2.25	A				
USGS	05536118	2014-01-25	-2.80	A				
USGS	05536118	2014-01-26	-2.61	A				
USGS	05536118	2014-01-27	-2.41	A:e				
USGS	05536118	2014-01-28	-2.19	A:e				
USGS	05536118	2014-01-29	-2.26	A:e				
USGS	05536118	2014-01-30	-2.29	A				
USGS	05536118	2014-01-31	-1.85	A				
USGS	05536118	2014-02-01	-2.11	A				
USGS	05536118	2014-02-02	-2.31	A				
USGS	05536118	2014-02-03	-2.49	A				
USGS	05536118	2014-02-04	-2.36	A				
USGS	05536118	2014-02-05	-2.00	A				
USGS	05536118	2014-02-06	-2.55	A				
USGS	05536118	2014-02-07	-2.45	A				
USGS	05536118	2014-02-08	-2.36	A				
USGS	05536118	2014-02-09	-2.25	A				
USGS	05536118	2014-02-10	-2.11	A				
USGS	05536118	2014-02-11	-2.30	A				
USGS	05536118	2014-02-12	-2.14	A				
USGS	05536118	2014-02-13	-1.69	A				
USGS	05536118	2014-02-14	-2.51	A				
USGS	05536118	2014-02-15	-2.66	A				
USGS	05536118	2014-02-16	-2.33	A				
USGS	05536118	2014-02-17	-2.18	A				
USGS	05536118	2014-02-18	-2.78	A				
USGS	05536118	2014-02-19	-2.95	A				
USGS	05536118	2014-02-20	-2.71	A				
USGS	05536118	2014-02-21	-2.74	A				
USGS	05536118	2014-02-22	-2.66	A				
USGS	05536118	2014-02-23	-2.62	A				
USGS	05536118	2014-02-24	-2.22	A				
USGS	05536118	2014-02-25	-1.86	A				
USGS	05536118	2014-02-26	-1.89	A				
USGS	05536118	2014-02-27	-2.06	A				
USGS	05536118	2014-02-28	-2.26	A				
USGS	05536118	2014-03-01	-2.18	A				
USGS	05536118	2014-03-02	-2.34	A				
USGS	05536118	2014-03-03	-2.37	A				
USGS	05536118	2014-03-04	-2.03	A				
USGS	05536118	2014-03-05	-1.86	A				
USGS	05536118	2014-03-06	-1.87	A				
USGS	05536118	2014-03-07	-1.79	A				
USGS	05536118	2014-03-08	-2.43	A				
USGS	05536118	2014-03-09	-2.50	A				
USGS	05536118	2014-03-10	-2.07	A				
USGS	05536118	2014-03-11	-2.08	A				
USGS	05536118	2014-03-12	-1.94	A				
USGS	05536118	2014-03-13	-2.25	A				
USGS	05536118	2014-03-14	-1.89	A				
USGS	05536118	2014-03-15	-2.58	A				
USGS	05536118	2014-03-16	-1.99	A				
USGS	05536118	2014-03-17	-2.17	A				
USGS	05536118	2014-03-18	-1.99	A				
USGS	05536118	2014-03-19	-1.85	A				
USGS	05536118	2014-03-20	-2.14	A				
USGS	05536118	2014-03-21	-2.07	A				
USGS	05536118	2014-03-22	-1.92	A				
USGS	05536118	2014-03-23	-1.98	A				
USGS	05536118	2014-03-24	-1.98	A				
USGS	05536118	2014-03-25	-2.20	A				
USGS	05536118	2014-03-26	-2.32	A				
USGS	05536118	2014-03-27	-2.05	A				
USGS	05536118	2014-03-28	-2.27	A				
USGS	05536118	2014-03-29	-1.92	A				
USGS	05536118	2014-03-30	-2.58	A				
USGS	05536118	2014-03-31	-2.04	A				
USGS	05536118	2014-04-01	-2.29	A				
USGS	05536118	2014-04-02	-2.14	A				
USGS	05536118	2014-04-03	-2.81	A				
USGS	05536118	2014-04-04	-2.24	A				
USGS	05536118	2014-04-05	-2.01	A				
USGS	05536118	2014-04-06	-2.05	A				
USGS	05536118	2014-04-07	-2.05	A				
USGS	05536118	2014-04-08	-2.04	A				
USGS	05536118	2014-04-09	-1.98	A				
USGS	05536118	2014-04-10	-2.05	A				
USGS	05536118	2014-04-11	-2.29	A				
USGS	05536118	2014-04-12	-2.16	A				
USGS	05536118	2014-04-13	-2.66	A				
USGS	05536118	2014-04-14	-2.49	A				
USGS	05536118	2014-04-15	-2.00	A				
USGS	05536118	2014-04-16	-2.03	A				
USGS	05536118	2014-04-17	-2.11	A				
USGS	05536118	2014-04-18	-2.18	A				
USGS	05536118	2014-04-19	-2.00	A				
USGS	05536118	2014-04-20	-1.98	A				
USGS	05536118	2014-04-21	-2.00	A				
USGS	05536118	2014-04-22	-1.97	A				
USGS	05536118	2014-04-23	-1.95	A				
USGS	05536118	2014-04-24	-2.60	A				
USGS	05536118	2014-04-25	-2.61	A				
USGS	05536118	2014-04-26	-2.61	A				
USGS	05536118	2014-04-27	-2.84	A				
USGS	05536118	2014-04-28	-2.69	A				
USGS	05536118	2014-04-29	-2.11	A				
USGS	05536118	2014-04-30	-2.11	A				
USGS	05536118	2014-05-01	-1.98	A				
USGS	05536118	2014-05-02	-2.17	A				
USGS	05536118	2014-05-03	-2.18	A				
USGS	05536118	2014-05-04	-2.05	A				
USGS	05536118	2014-05-05	-2.00	A				
USGS	05536118	2014-05-06	-2.04	A				
USGS	05536118	2014-05-07	-2.11	A				
USGS	05536118	2014-05-08	-1.99	A				
USGS	05536118	2014-05-09	-2.31	A				
USGS	05536118	2014-05-10	-2.20	A				
USGS	05536118	2014-05-11	-2.23	A				
USGS	05536118	2014-05-12	-2.88	A				
USGS	05536118	2014-05-13	-2.50	A				
USGS	05536118	2014-05-14	-2.23	A				
USGS	05536118	2014-05-15	-2.48	A				
USGS	05536118	2014-05-16	-2.37	A				
USGS	05536118	2014-05-17	-2.05	A				
USGS	05536118	2014-05-18	-2.04	A				
USGS	05536118	2014-05-19	-2.02	A				
USGS	05536118	2014-05-20	-2.11	A				
USGS	05536118	2014-05-21	-2.34	A				
USGS	05536118	2014-05-22	-2.21	A				
USGS	05536118	2014-05-23	-2.06	A				
USGS	05536118	2014-05-24	-2.25	A				
USGS	05536118	2014-05-25	-2.00	A				
USGS	05536118	2014-05-26	-2.29	A				
USGS	05536118	2014-05-27	-2.52	A				
USGS	05536118	2014-05-28	-2.29	A				
USGS	05536118	2014-05-29	-2.20	A				
USGS	05536118	2014-05-30	-2.33	A				
USGS	05536118	2014-05-31	-1.99	A				
USGS	05536118	2014-06-01	-2.08	A				
USGS	05536118	2014-06-02	-2.17	A				
USGS	05536118	2014-06-03	-2.23	A				
USGS	05536118	2014-06-04	-2.64	A				
USGS	05536118	2014-06-05	-2.02	A				
USGS	05536118	2014-06-06	-1.99	A				
USGS	05536118	2014-06-07	-1.99	A				
USGS	05536118	2014-06-08	-2.16	A				
USGS	05536118	2014-06-09	-2.03	A				
USGS	05536118	2014-06-10	-2.14	A				
USGS	05536118	2014-06-11	-2.59	A				
USGS	05536118	2014-06-12	-1.87	A				
USGS	05536118	2014-06-13	-2.18	A				
USGS	05536118	2014-06-14	-2.17	A				
USGS	05536118	2014-06-15	-2.46	A				
USGS	05536118	2014-06-16	-2.34	A				
USGS	05536118	2014-06-17	-2.58	A				
USGS	05536118	2014-06-18	-2.49	A				
USGS	05536118	2014-06-19	-2.77	A				
USGS	05536118	2014-06-20	-2.46	A				
USGS	05536118	2014-06-21	-1.93	A				
USGS	05536118	2014-06-22	-2.70	A				
USGS	05536118	2014-06-23	-2.15	A				
USGS	05536118	2014-06-24	-2.16	A				
USGS	05536118	2014-06-25	-2.39	A				
USGS	05536118	2014-06-26	-2.49	A				
USGS	05536118	2014-06-27	-2.43	A				
USGS	05536118	2014-06-28	-2.50	A				
USGS	05536118	2014-06-29	-2.42	A				
USGS	05536118	2014-06-30	-2.04	A				
USGS	05536118	2014-07-01	-0.23	A				
USGS	05536118	2014-07-02	-2.43	A				
USGS	05536118	2014-07-03	-1.99	A				
USGS	05536118	2014-07-04	-2.20	A				
USGS	05536118	2014-07-05	-2.35	A				
USGS	05536118	2014-07-06	-2.55	A				
USGS	05536118	2014-07-07	-2.11	A				
USGS	05536118	2014-07-08	-2.08	A				
USGS	05536118	2014-07-09	-2.16	A				
USGS	05536118	2014-07-10	-2.09	A				
USGS	05536118	2014-07-11	-2.09	A				
USGS	05536118	2014-07-12	-1.37	A				
USGS	05536118	2014-07-13	-1.89	A				
USGS	05536118	2014-07-14	-2.62	A				
USGS	05536118	2014-07-15	-2.22	A				
USGS	05536118	2014-07-16	-2.05	A				
USGS	05536118	2014-07-17	-2.26	A				
USGS	05536118	2014-07-18	-2.25	A				
USGS	05536118	2014-07-19	-2.27	A				
USGS	05536118	2014-07-20	-2.34	A				
USGS	05536118	2014-07-21	-2.43	A				
USGS	05536118	2014-07-22	-2.20	A				
USGS	05536118	2014-07-23	-2.13	A				
USGS	05536118	2014-07-24	-2.17	A				
USGS	05536118	2014-07-25	-2.41	A				
USGS	05536118	2014-07-26	-2.42	A				
USGS	05536118	2014-07-27	-2.15	A				
USGS	05536118	2014-07-28	-2.02	A				
USGS	05536118	2014-07-29	-2.12	A				
USGS	05536118	2014-07-30	-2.28	A				
USGS	05536118	2014-07-31	-2.23	A				
USGS	05536118	2014-08-01	-2.45	A				
USGS	05536118	2014-08-02	-2.58	A				
USGS	05536118	2014-08-03	-2.75	A				
USGS	05536118	2014-08-04	-2.61	A				
USGS	05536118	2014-08-05	-2.28	A				
USGS	05536118	2014-08-06	-2.59	A				
USGS	05536118	2014-08-07	-2.91	A				
USGS	05536118	2014-08-08	-2.64	A				
USGS	05536118	2014-08-09	-2.06	A				
USGS	05536118	2014-08-10	-2.14	A				
USGS	05536118	2014-08-11	-2.39	A				
USGS	05536118	2014-08-12	-2.19	A				
USGS	05536118	2014-08-13	-2.13	A				
USGS	05536118	2014-08-14	-2.17	A				
USGS	05536118	2014-08-15	-2.75	A				
USGS	05536118	2014-08-16	-2.52	A				
USGS	05536118	2014-08-17	-2.44	A				
USGS	05536118	2014-08-18	-2.17	A				
USGS	05536118	2014-08-19	-2.30	A				
USGS	05536118	2014-08-20	-2.26	A				
USGS	05536118	2014-08-21	-2.62	A				
USGS	05536118	2014-08-22	-0.69	A				
USGS	05536118	2014-08-23	-2.14	A				
USGS	05536118	2014-08-24	-2.59	A				
USGS	05536118	2014-08-25	-2.44	A				
USGS	05536118	2014-08-26	-2.74	A				
USGS	05536118	2014-08-27	-2.30	A				
USGS	05536118	2014-08-28	-2.50	A				
USGS	05536118	2014-08-29	-2.23	A				
USGS	05536118	2014-08-30	-2.34	A				
USGS	05536118	2014-08-31	-2.17	A				
USGS	05536118	2014-09-01	-2.41	A				
USGS	05536118	2014-09-02	-2.34	A				
USGS	05536118	2014-09-03	-2.75	A				
USGS	05536118	2014-09-04	-2.71	A				
USGS	05536118	2014-09-05	-2.61	A				
USGS	05536118	2014-09-06	-2.16	A				
USGS	05536118	2014-09-07	-2.17	A				
USGS	05536118	2014-09-08	-2.23	A				
USGS	05536118	2014-09-09	-2.35	A				
USGS	05536118	2014-09-10	-2.97	A				
USGS	05536118	2014-09-11	-1.89	A				
USGS	05536118	2014-09-12	-2.21	A				
USGS	05536118	2014-09-13	-2.44	A				
USGS	05536118	2014-09-14	-2.02	A				
USGS	05536118	2014-09-15	-2.68	A				
USGS	05536118	2014-09-16	-2.71	A				
USGS	05536118	2014-09-17	-2.30	A				
USGS	05536118	2014-09-18	-2.58	A				
USGS	05536118	2014-09-19	-2.71	A				
USGS	05536118	2014-09-20	-2.57	A				
USGS	05536118	2014-09-21	-2.25	A				
USGS	05536118	2014-09-22	-2.80	A				
USGS	05536118	2014-09-23	-2.68	A				
USGS	05536118	2014-09-24	-2.75	A				
USGS	05536118	2014-09-25	-2.72	A				
USGS	05536118	2014-09-26	-2.67	A				
USGS	05536118	2014-09-27	-2.79	A				
USGS	05536118	2014-09-28	-2.39	A				
USGS	05536118	2014-09-29	-2.72	A				
USGS	05536118	2014-09-30	-2.72	A				
USGS	05536118	2014-10-01	-2.49	A				
USGS	05536118	2014-10-02	-2.74	A				
USGS	05536118	2014-10-03	-1.43	A				
USGS	05536118	2014-10-04	-2.78	A				
USGS	05536118	2014-10-05	-2.41	A				
USGS	05536118	2014-10-06	-2.22	A				
USGS	05536118	2014-10-07	-3.06	A				
USGS	05536118	2014-10-08	-2.71	A				
USGS	05536118	2014-10-09	-2.38	A				
USGS	05536118	2014-10-10	-2.55	A				
USGS	05536118	2014-10-11	-2.36	A				
USGS	05536118	2014-10-12	-2.14	A				
USGS	05536118	2014-10-13	-2.46	A				
USGS	05536118	2014-10-14	-1.84	A				
USGS	05536118	2014-10-15	-2.63	A				
USGS	05536118	2014-10-16	-2.09	A				
USGS	05536118	2014-10-17	-2.19	A				
USGS	05536118	2014-10-18	-2.21	A				
USGS	05536118	2014-10-19	-2.44	A				
USGS	05536118	2014-10-20	-2.22	A				
USGS	05536118	2014-10-21	-2.10	A				
USGS	05536118	2014-10-22	-2.15	A				
USGS	05536118	2014-10-23	-3.17	A				
USGS	05536118	2014-10-24	-2.42	A				
USGS	05536118	2014-10-25	-3.01	A				
USGS	05536118	2014-10-26	-2.41	A				
USGS	05536118	2014-10-27	-2.10	A				
USGS	05536118	2014-10-28	-2.39	A				
USGS	05536118	2014-10-29	-2.42	A				
USGS	05536118	2014-10-30	-2.26	A				
USGS	05536118	2014-10-31	-2.18	A				
